P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.33563334,0.31823334,0.34613332,1,1.04,999999,16,0,0,0,0,0.01,10000,50
0.34406668,0.31306666,0.34286666,1,1.04,999999,17,0,0,0,0,0.1,10000,50
0.33498332,0.32438335,0.34063333,1,1.04,999999,17,0,0,0,0,0.01,10000,50
0.34193334,0.30743334,0.35063332,1,1.04,999999,18,0,0,0,0,0.1,10000,50
0.34136668,0.31391665,0.34471667,1,1.04,999999,18,0,0,0,0,0.01,10000,50
0.33813334,0.32123333,0.34063333,1,1.04,999999,19,0,0,0,0,0.1,10000,50
0.34441668,0.32476667,0.33081666,1,1.04,999999,19,0,0,0,0,0.01,10000,50
0.34911665,0.30916667,0.34171668,1,1.04,999999,20,0,0,0,0,0.1,10000,50
0.33736667,0.32416666,0.33846667,1,1.04,999999,20,0,0,0,0,0.01,10000,50
0.356,0.3193,0.3247,1,1.05,999999,0,0,0,0,0,0.1,10000,50
0.3503,0.3249,0.3248,1,1.05,999999,0,0,0,0,0,0.01,10000,50
0.35505,0.325,0.31995,1,1.05,999999,1,0,0,0,0,0.1,10000,50
0.3455,0.33355,0.32095,1,1.05,999999,1,0,0,0,0,0.01,10000,50
0.3555,0.3213,0.3232,1,1.05,999999,2,0,0,0,0,0.1,10000,50
0.35123333,0.32463333,0.32413334,1,1.05,999999,2,0,0,0,0,0.01,10000,50
0.36118335,0.30873334,0.33008334,1,1.05,999999,3,0,0,0,0,0.1,10000,50
0.3527,0.32055,0.32675,1,1.05,999999,3,0,0,0,0,0.01,10000,50
0.35633335,0.31423333,0.32943332,1,1.05,999999,4,0,0,0,0,0.1,10000,50
0.34455,0.32325,0.3322,1,1.05,999999,4,0,0,0,0,0.01,10000,50
0.34361666,0.32256666,0.33381668,1,1.05,999999,5,0,0,0,0,0.1,10000,50
0.342,0.324,0.334,1,1.05,999999,5,0,0,0,0,0.01,10000,50
0.3519,0.31555,0.33255,1,1.05,999999,6,0,0,0,0,0.1,10000,50
0.34205,0.3243,0.33365,1,1.05,999999,6,0,0,0,0,0.01,10000,50
