P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.3393,0.3065,0.3542,1,1.04,999999,4,0,0,0,0,0.01,10000,500
0.3419,0.3042,0.3539,1,1.04,999999,5,0,0,0,0,0.1,10000,500
0.3458,0.2954,0.3588,1,1.04,999999,5,0,0,0,0,0.01,10000,500
0.3419,0.2994,0.3587,1,1.04,999999,6,0,0,0,0,0.1,10000,500
0.3402,0.2942,0.3656,1,1.04,999999,6,0,0,0,0,0.01,10000,500
0.3402,0.295,0.3648,1,1.04,999999,7,0,0,0,0,0.1,10000,500
0.3274,0.2984,0.3742,1,1.04,999999,7,0,0,0,0,0.01,10000,500
0.3325,0.3002,0.3673,1,1.04,999999,8,0,0,0,0,0.1,10000,500
0.329,0.2901,0.3809,1,1.04,999999,8,0,0,0,0,0.01,10000,500
0.3377,0.2934,0.3689,1,1.04,999999,9,0,0,0,0,0.1,10000,500
0.3368,0.2929,0.3703,1,1.04,999999,9,0,0,0,0,0.01,10000,500
0.3363,0.2831,0.3806,1,1.04,999999,10,0,0,0,0,0.1,10000,500
0.3315,0.2925,0.376,1,1.04,999999,10,0,0,0,0,0.01,10000,500
0.3346,0.2912,0.3742,1,1.04,999999,11,0,0,0,0,0.1,10000,500
0.328,0.2839,0.3881,1,1.04,999999,11,0,0,0,0,0.01,10000,500
0.34,0.2882,0.3718,1,1.04,999999,12,0,0,0,0,0.1,10000,500
0.328,0.2854,0.3866,1,1.04,999999,12,0,0,0,0,0.01,10000,500
0.3292,0.2915,0.3793,1,1.04,999999,13,0,0,0,0,0.1,10000,500
0.3177,0.289,0.3933,1,1.04,999999,13,0,0,0,0,0.01,10000,500
0.3296,0.2886,0.3818,1,1.04,999999,14,0,0,0,0,0.1,10000,500
0.3295,0.2789,0.3916,1,1.04,999999,14,0,0,0,0,0.01,10000,500
0.3322,0.2835,0.3843,1,1.04,999999,15,0,0,0,0,0.1,10000,500
0.3289,0.2717,0.3994,1,1.04,999999,15,0,0,0,0,0.01,10000,500
0.3391,0.2787,0.3822,1,1.04,999999,16,0,0,0,0,0.1,10000,500
0.3238,0.281,0.3952,1,1.04,999999,16,0,0,0,0,0.01,10000,500
0.3261,0.2839,0.39,1,1.04,999999,17,0,0,0,0,0.1,10000,500
0.3223,0.2773,0.4004,1,1.04,999999,17,0,0,0,0,0.01,10000,500
0.3307,0.2776,0.3917,1,1.04,999999,18,0,0,0,0,0.1,10000,500
0.3199,0.2863,0.3938,1,1.04,999999,18,0,0,0,0,0.01,10000,500
0.3226,0.2876,0.3898,1,1.04,999999,19,0,0,0,0,0.1,10000,500
0.3229,0.2818,0.3953,1,1.04,999999,19,0,0,0,0,0.01,10000,500
0.3262,0.2888,0.385,1,1.04,999999,20,0,0,0,0,0.1,10000,500
0.3266,0.2814,0.392,1,1.04,999999,20,0,0,0,0,0.01,10000,500
