P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.35046667,0.32516667,0.32436666,1,1.04,999999,0,0,0,0,0,0.01,10000,500
0.35451666,0.32121667,0.32426667,1,1.04,999999,1,0,0,0,0,0.1,10000,500
0.34578332,0.32538334,0.32883334,1,1.04,999999,1,0,0,0,0,0.01,10000,500
0.3521,0.31685,0.33105,1,1.04,999999,2,0,0,0,0,0.1,10000,500
0.34833333,0.32808334,0.32358333,1,1.04,999999,2,0,0,0,0,0.01,10000,500
0.35513332,0.30478334,0.34008333,1,1.04,999999,3,0,0,0,0,0.1,10000,500
0.34343332,0.31343332,0.34313333,1,1.04,999999,3,0,0,0,0,0.01,10000,500
0.34335,0.31785,0.3388,1,1.04,999999,4,0,0,0,0,0.1,10000,500
0.34515,0.3104,0.34445,1,1.04,999999,4,0,0,0,0,0.01,10000,500
0.34181666,0.31351668,0.34466666,1,1.04,999999,5,0,0,0,0,0.1,10000,500
0.34896666,0.30701667,0.34401667,1,1.04,999999,5,0,0,0,0,0.01,10000,500
0.35196668,0.29821667,0.34981668,1,1.04,999999,6,0,0,0,0,0.1,10000,500
0.35221666,0.31371668,0.33406666,1,1.04,999999,6,0,0,0,0,0.01,10000,500
0.34228334,0.30163333,0.35608333,1,1.04,999999,7,0,0,0,0,0.1,10000,500
0.34375,0.2962,0.36005,1,1.04,999999,7,0,0,0,0,0.01,10000,500
0.33378333,0.29943332,0.36678332,1,1.04,999999,8,0,0,0,0,0.1,10000,500
0.33946666,0.30721667,0.35331666,1,1.04,999999,8,0,0,0,0,0.01,10000,500
0.34068334,0.28958333,0.36973333,1,1.04,999999,9,0,0,0,0,0.1,10000,500
0.34045,0.31515,0.3444,1,1.04,999999,9,0,0,0,0,0.01,10000,500
0.33165,0.2947,0.37365,1,1.04,999999,10,0,0,0,0,0.1,10000,500
0.33325,0.304,0.36275,1,1.04,999999,10,0,0,0,0,0.01,10000,500
0.3424,0.2917,0.3659,1,1.04,999999,11,0,0,0,0,0.1,10000,500
0.33701667,0.31051666,0.35246667,1,1.04,999999,11,0,0,0,0,0.01,10000,500
0.34355,0.2865,0.36995,1,1.04,999999,12,0,0,0,0,0.1,10000,500
0.3432,0.2964,0.3604,1,1.04,999999,12,0,0,0,0,0.01,10000,500
0.33633333,0.28848332,0.37518334,1,1.04,999999,13,0,0,0,0,0.1,10000,500
0.33266667,0.30386665,0.36346668,1,1.04,999999,13,0,0,0,0,0.01,10000,500
0.33003333,0.29513332,0.37483335,1,1.04,999999,14,0,0,0,0,0.1,10000,500
0.33751667,0.29871666,0.36376667,1,1.04,999999,14,0,0,0,0,0.01,10000,500
0.32953334,0.29813334,0.37233335,1,1.04,999999,15,0,0,0,0,0.1,10000,500
0.34103334,0.29823333,0.36073333,1,1.04,999999,15,0,0,0,0,0.01,10000,500
0.33108333,0.29578334,0.37313333,1,1.04,999999,16,0,0,0,0,0.1,10000,500
0.33866668,0.30106667,0.36026666,1,1.04,999999,16,0,0,0,0,0.01,10000,500
0.33455,0.285,0.38045,1,1.04,999999,17,0,0,0,0,0.1,10000,500
0.3297,0.3026,0.3677,1,1.04,999999,17,0,0,0,0,0.01,10000,500
0.3322,0.2856,0.3822,1,1.04,999999,18,0,0,0,0,0.1,10000,500
0.33168334,0.29713333,0.37118334,1,1.04,999999,18,0,0,0,0,0.01,10000,500
0.3374,0.29,0.3726,1,1.04,999999,19,0,0,0,0,0.1,10000,500
0.33695,0.305,0.35805,1,1.04,999999,19,0,0,0,0,0.01,10000,500
0.32905,0.28505,0.3859,1,1.04,999999,20,0,0,0,0,0.1,10000,500
0.3343,0.29975,0.36595,1,1.04,999999,20,0,0,0,0,0.01,10000,500
0.36793333,0.31508332,0.31698334,1,1.05,999999,0,0,0,0,0,0.1,10000,500
0.3533,0.32775,0.31895,1,1.05,999999,0,0,0,0,0,0.01,10000,500
0.35608333,0.30833334,0.33558333,1,1.05,999999,1,0,0,0,0,0.1,10000,500
0.36003333,0.31093332,0.32903334,1,1.05,999999,1,0,0,0,0,0.01,10000,500
0.36011666,0.31161666,0.32826668,1,1.05,999999,2,0,0,0,0,0.1,10000,500
0.34355,0.32245,0.334,1,1.05,999999,2,0,0,0,0,0.01,10000,500
0.35811666,0.30306667,0.33881667,1,1.05,999999,3,0,0,0,0,0.1,10000,500
0.3492,0.3194,0.3314,1,1.05,999999,3,0,0,0,0,0.01,10000,500
0.3544,0.30655,0.33905,1,1.05,999999,4,0,0,0,0,0.1,10000,500
0.34793332,0.31718335,0.33488333,1,1.05,999999,4,0,0,0,0,0.01,10000,500
0.34893334,0.30318335,0.34788334,1,1.05,999999,5,0,0,0,0,0.1,10000,500
0.34516665,0.30531666,0.34951666,1,1.05,999999,5,0,0,0,0,0.01,10000,500
0.34456667,0.29961666,0.35581666,1,1.05,999999,6,0,0,0,0,0.1,10000,500
0.34611666,0.30306667,0.35081667,1,1.05,999999,6,0,0,0,0,0.01,10000,500
0.34541667,0.28586668,0.36871666,1,1.05,999999,7,0,0,0,0,0.1,10000,500
0.33881667,0.31301665,0.34816667,1,1.05,999999,7,0,0,0,0,0.01,10000,500
0.35596666,0.28951666,0.35451666,1,1.05,999999,8,0,0,0,0,0.1,10000,500
0.34478334,0.30293334,0.35228333,1,1.05,999999,8,0,0,0,0,0.01,10000,500
0.34821665,0.29131666,0.36046666,1,1.05,999999,9,0,0,0,0,0.1,10000,500
0.34886667,0.29686666,0.35426667,1,1.05,999999,9,0,0,0,0,0.01,10000,500
0.3389,0.2965,0.3646,1,1.05,999999,10,0,0,0,0,0.1,10000,500
0.33965,0.3022,0.35815,1,1.05,999999,10,0,0,0,0,0.01,10000,500
0.3426,0.29165,0.36575,1,1.05,999999,11,0,0,0,0,0.1,10000,500
0.32883334,0.30998334,0.36118335,1,1.05,999999,11,0,0,0,0,0.01,10000,500
0.34611666,0.29556668,0.35831666,1,1.05,999999,12,0,0,0,0,0.1,10000,500
0.34145,0.3038,0.35475,1,1.05,999999,12,0,0,0,0,0.01,10000,500
0.34273332,0.28868333,0.36858332,1,1.05,999999,13,0,0,0,0,0.1,10000,500
0.3417,0.3032,0.3551,1,1.05,999999,13,0,0,0,0,0.01,10000,500
0.34476668,0.28391665,0.37131667,1,1.05,999999,14,0,0,0,0,0.1,10000,500
0.3365,0.29885,0.36465,1,1.05,999999,14,0,0,0,0,0.01,10000,500
0.34246665,0.28211668,0.37541667,1,1.05,999999,15,0,0,0,0,0.1,10000,500
0.33688334,0.30133334,0.36178333,1,1.05,999999,15,0,0,0,0,0.01,10000,500
0.34456667,0.28456667,0.37086666,1,1.05,999999,16,0,0,0,0,0.1,10000,500
0.34198335,0.29513332,0.36288333,1,1.05,999999,16,0,0,0,0,0.01,10000,500
0.33898333,0.28348333,0.37753335,1,1.05,999999,17,0,0,0,0,0.1,10000,500
0.3327,0.29495,0.37235,1,1.05,999999,17,0,0,0,0,0.01,10000,500
0.34971666,0.27846667,0.37181666,1,1.05,999999,18,0,0,0,0,0.1,10000,500
0.3328,0.2992,0.368,1,1.05,999999,18,0,0,0,0,0.01,10000,500
0.33933333,0.27753332,0.38313332,1,1.05,999999,19,0,0,0,0,0.1,10000,500
0.3415,0.30035,0.35815,1,1.05,999999,19,0,0,0,0,0.01,10000,500
0.34828332,0.28683335,0.36488333,1,1.05,999999,20,0,0,0,0,0.1,10000,500
0.33201668,0.29831666,0.36966667,1,1.05,999999,20,0,0,0,0,0.01,10000,500
0.36385,0.32075,0.3154,1,1.06,999999,0,0,0,0,0,0.1,10000,500
0.36291668,0.31991667,0.31716666,1,1.06,999999,0,0,0,0,0,0.01,10000,500
0.3726,0.30345,0.32395,1,1.06,999999,1,0,0,0,0,0.1,10000,500
0.358,0.31875,0.32325,1,1.06,999999,1,0,0,0,0,0.01,10000,500
0.36066666,0.30791667,0.33141667,1,1.06,999999,2,0,0,0,0,0.1,10000,500
0.35316667,0.31281668,0.33401668,1,1.06,999999,2,0,0,0,0,0.01,10000,500
0.36038333,0.30783334,0.33178332,1,1.06,999999,3,0,0,0,0,0.1,10000,500
0.35765,0.30225,0.3401,1,1.06,999999,3,0,0,0,0,0.01,10000,500
0.35546666,0.30186668,0.34266666,1,1.06,999999,4,0,0,0,0,0.1,10000,500
0.34923333,0.31128332,0.33948332,1,1.06,999999,4,0,0,0,0,0.01,10000,500
0.35526666,0.29511666,0.34961668,1,1.06,999999,5,0,0,0,0,0.1,10000,500
0.35671666,0.30541667,0.33786666,1,1.06,999999,5,0,0,0,0,0.01,10000,500
0.36021668,0.28971666,0.35006666,1,1.06,999999,6,0,0,0,0,0.1,10000,500
0.3503,0.307,0.3427,1,1.06,999999,6,0,0,0,0,0.01,10000,500
0.35243332,0.29198334,0.35558334,1,1.06,999999,7,0,0,0,0,0.1,10000,500
0.3544,0.3003,0.3453,1,1.06,999999,7,0,0,0,0,0.01,10000,500
0.35553333,0.28928334,0.35518333,1,1.06,999999,8,0,0,0,0,0.1,10000,500
0.35006666,0.29806668,0.35186666,1,1.06,999999,8,0,0,0,0,0.01,10000,500
0.34878334,0.30433333,0.34688333,1,1.06,999999,9,0,0,0,0,0.1,10000,500
0.34688333,0.29848334,0.35463333,1,1.06,999999,9,0,0,0,0,0.01,10000,500
0.3515,0.28885,0.35965,1,1.06,999999,10,0,0,0,0,0.1,10000,500
0.33995,0.30945,0.3506,1,1.06,999999,10,0,0,0,0,0.01,10000,500
0.35738334,0.27948335,0.36313334,1,1.06,999999,11,0,0,0,0,0.1,10000,500
0.34745,0.2946,0.35795,1,1.06,999999,11,0,0,0,0,0.01,10000,500
0.35375,0.2841,0.36215,1,1.06,999999,12,0,0,0,0,0.1,10000,500
0.3467,0.2919,0.3614,1,1.06,999999,12,0,0,0,0,0.01,10000,500
0.3485,0.2787,0.3728,1,1.06,999999,13,0,0,0,0,0.1,10000,500
0.34741667,0.29316667,0.35941666,1,1.06,999999,13,0,0,0,0,0.01,10000,500
0.34835,0.2844,0.36725,1,1.06,999999,14,0,0,0,0,0.1,10000,500
0.34741667,0.29416665,0.35841668,1,1.06,999999,14,0,0,0,0,0.01,10000,500
0.35966668,0.27361667,0.36671665,1,1.06,999999,15,0,0,0,0,0.1,10000,500
0.34188333,0.30188334,0.35623333,1,1.06,999999,15,0,0,0,0,0.01,10000,500
0.35415,0.2776,0.36825,1,1.06,999999,16,0,0,0,0,0.1,10000,500
0.3468,0.29595,0.35725,1,1.06,999999,16,0,0,0,0,0.01,10000,500
0.3523,0.2817,0.366,1,1.06,999999,17,0,0,0,0,0.1,10000,500
0.34448335,0.29398334,0.36153334,1,1.06,999999,17,0,0,0,0,0.01,10000,500
0.34688333,0.27648333,0.37663335,1,1.06,999999,18,0,0,0,0,0.1,10000,500
0.34541667,0.29426667,0.36031666,1,1.06,999999,18,0,0,0,0,0.01,10000,500
0.3435,0.28,0.3765,1,1.06,999999,19,0,0,0,0,0.1,10000,500
0.34513333,0.29258335,0.36228332,1,1.06,999999,19,0,0,0,0,0.01,10000,500
0.3534,0.26285,0.38375,1,1.06,999999,20,0,0,0,0,0.1,10000,500
0.33575,0.2939,0.37035,1,1.06,999999,20,0,0,0,0,0.01,10000,500
0.37296668,0.31346667,0.31356665,1,1.07,999999,0,0,0,0,0,0.1,10000,500
0.35956666,0.32281667,0.31761667,1,1.07,999999,0,0,0,0,0,0.01,10000,500
0.36921668,0.31101668,0.31976667,1,1.07,999999,1,0,0,0,0,0.1,10000,500
0.36841667,0.31621668,0.31536666,1,1.07,999999,1,0,0,0,0,0.01,10000,500
0.36088333,0.30443335,0.33468333,1,1.07,999999,2,0,0,0,0,0.1,10000,500
0.36843333,0.30438334,0.32718334,1,1.07,999999,2,0,0,0,0,0.01,10000,500
0.37268335,0.29293334,0.33438334,1,1.07,999999,3,0,0,0,0,0.1,10000,500
0.35735,0.3102,0.33245,1,1.07,999999,3,0,0,0,0,0.01,10000,500
0.36458334,0.30173334,0.33368334,1,1.07,999999,4,0,0,0,0,0.1,10000,500
0.35983333,0.30378333,0.33638334,1,1.07,999999,4,0,0,0,0,0.01,10000,500
0.35525,0.30945,0.3353,1,1.07,999999,5,0,0,0,0,0.1,10000,500
0.35866666,0.29516667,0.34616667,1,1.07,999999,5,0,0,0,0,0.01,10000,500
0.36098334,0.29283333,0.34618333,1,1.07,999999,6,0,0,0,0,0.1,10000,500
0.35448334,0.29893333,0.34658334,1,1.07,999999,6,0,0,0,0,0.01,10000,500
0.36358333,0.29173332,0.34468332,1,1.07,999999,7,0,0,0,0,0.1,10000,500
0.35755,0.2971,0.34535,1,1.07,999999,7,0,0,0,0,0.01,10000,500
0.36111668,0.29051667,0.34836668,1,1.07,999999,8,0,0,0,0,0.1,10000,500
0.35026667,0.30356666,0.34616667,1,1.07,999999,8,0,0,0,0,0.01,10000,500
0.35683334,0.28768334,0.35548332,1,1.07,999999,9,0,0,0,0,0.1,10000,500
0.35143334,0.30318335,0.34538335,1,1.07,999999,9,0,0,0,0,0.01,10000,500
0.35488334,0.28768334,0.35743332,1,1.07,999999,10,0,0,0,0,0.1,10000,500
0.35386667,0.30511665,0.34101668,1,1.07,999999,10,0,0,0,0,0.01,10000,500
0.3572,0.2844,0.3584,1,1.07,999999,11,0,0,0,0,0.1,10000,500
0.35258332,0.29753333,0.34988335,1,1.07,999999,11,0,0,0,0,0.01,10000,500
0.35848334,0.28293332,0.35858333,1,1.07,999999,12,0,0,0,0,0.1,10000,500
0.35948333,0.29483333,0.34568334,1,1.07,999999,12,0,0,0,0,0.01,10000,500
0.3567,0.2865,0.3568,1,1.07,999999,13,0,0,0,0,0.1,10000,500
0.35183334,0.29828334,0.34988335,1,1.07,999999,13,0,0,0,0,0.01,10000,500
0.35531667,0.28156668,0.36311665,1,1.07,999999,14,0,0,0,0,0.1,10000,500
0.36386666,0.28581667,0.35031667,1,1.07,999999,14,0,0,0,0,0.01,10000,500
0.35675,0.2804,0.36285,1,1.07,999999,15,0,0,0,0,0.1,10000,500
0.35073334,0.29853332,0.35073334,1,1.07,999999,15,0,0,0,0,0.01,10000,500
0.35178334,0.27943334,0.36878332,1,1.07,999999,16,0,0,0,0,0.1,10000,500
0.35185,0.2907,0.35745,1,1.07,999999,16,0,0,0,0,0.01,10000,500
0.36005,0.2754,0.36455,1,1.07,999999,17,0,0,0,0,0.1,10000,500
0.35346666,0.29191667,0.35461667,1,1.07,999999,17,0,0,0,0,0.01,10000,500
0.35888332,0.27513334,0.36598334,1,1.07,999999,18,0,0,0,0,0.1,10000,500
0.35065,0.29245,0.3569,1,1.07,999999,18,0,0,0,0,0.01,10000,500
0.35263333,0.27258334,0.37478334,1,1.07,999999,19,0,0,0,0,0.1,10000,500
0.34551665,0.28921667,0.36526668,1,1.07,999999,19,0,0,0,0,0.01,10000,500
0.35198334,0.27463335,0.37338334,1,1.07,999999,20,0,0,0,0,0.1,10000,500
0.34735,0.29145,0.3612,1,1.07,999999,20,0,0,0,0,0.01,10000,500
0.3744,0.31595,0.30965,1,1.08,999999,0,0,0,0,0,0.1,10000,500
0.37731665,0.30861667,0.31406668,1,1.08,999999,0,0,0,0,0,0.01,10000,500
0.36891666,0.31126666,0.31981668,1,1.08,999999,1,0,0,0,0,0.1,10000,500
0.3644,0.31465,0.32095,1,1.08,999999,1,0,0,0,0,0.01,10000,500
0.37841666,0.30231667,0.31926668,1,1.08,999999,2,0,0,0,0,0.1,10000,500
0.36098334,0.30708334,0.33193332,1,1.08,999999,2,0,0,0,0,0.01,10000,500
0.36848333,0.30288333,0.32863334,1,1.08,999999,3,0,0,0,0,0.1,10000,500
0.35495,0.3127,0.33235,1,1.08,999999,3,0,0,0,0,0.01,10000,500
0.37418333,0.30068332,0.32513332,1,1.08,999999,4,0,0,0,0,0.1,10000,500
0.3655,0.3075,0.327,1,1.08,999999,4,0,0,0,0,0.01,10000,500
0.35875,0.296,0.34525,1,1.08,999999,5,0,0,0,0,0.1,10000,500
0.36456665,0.30016667,0.33526668,1,1.08,999999,5,0,0,0,0,0.01,10000,500
0.3738,0.27915,0.34705,1,1.08,999999,6,0,0,0,0,0.1,10000,500
