P-ab,P-ac,P-bc,τ_ab,τ_abc,τ_max,ρ_a,ρ_b,ρ_c,ρ_ab,ρ_abc,θ,N,L
0.39493334,0.27463335,0.33043334,1,1.1,999999,10,0,0,0,0,0.2,10000,500
0.352,0.31995,0.32805,1,1.1,999999,10,0,0,5,0,0.001,10000,500
0.35775,0.2989,0.34335,1,1.1,999999,10,0,0,5,0,0.01,10000,500
0.37125,0.2869,0.34185,1,1.1,999999,10,0,0,5,0,0.05,10000,500
0.38011667,0.28211668,0.33776668,1,1.1,999999,10,0,0,5,0,0.1,10000,500
0.38953334,0.28728333,0.32318333,1,1.1,999999,10,0,0,5,0,0.2,10000,500
0.3577,0.30935,0.33295,1,1.1,999999,10,0,0,10,0,0.001,10000,500
0.36341667,0.29851666,0.33806667,1,1.1,999999,10,0,0,10,0,0.01,10000,500
0.38558334,0.27568334,0.33873335,1,1.1,999999,10,0,0,10,0,0.05,10000,500
0.37935,0.28275,0.3379,1,1.1,999999,10,0,0,10,0,0.1,10000,500
0.38481668,0.28946668,0.32571667,1,1.1,999999,10,0,0,10,0,0.2,10000,500
